p,	e,	result
199,	1,	True	
211,	1,	Regular
223,	1,	True	
227,	1,	True	
229,	1,	True	
233,	1,	Regular
239,	1,	Regular
241,	1,	True	
251,	1,	True	
257,	1,	True	
263,	1,	Regular
269,	1,	True	
271,	1,	True	
277,	1,	Regular
281,	1,	Regular
283,	1,	True	
293,	1,	True	
307,	1,	True	
311,	1,	True	
313,	1,	True	
317,	1,	Regular
331,	1,	Regular
337,	1,	Regular
347,	1,	Regular
349,	1,	True	
353,	1,	True	
359,	1,	Regular
367,	1,	True	
373,	1,	Regular
379,	1,	Regular
383,	1,	True	
389,	1,	Regular
397,	1,	True	
401,	1,	Regular
409,	1,	True	
419,	1,	True	
421,	1,	Regular
431,	1,	Regular
433,	1,	True	
439,	1,	True	
443,	1,	Regular
449,	1,	Regular
457,	1,	Regular
461,	1,	True	
463,	1,	Regular
467,	1,	True	
479,	1,	True	
487,	1,	Regular
491,	1,	Regular
499,	1,	Regular
503,	1,	True	
509,	1,	True	
521,	1,	True	
523,	1,	True	
541,	1,	Regular
547,	1,	Regular
557,	1,	Regular
563,	1,	True	
569,	1,	Regular
571,	1,	Regular
577,	1,	True	
587,	1,	True	
593,	1,	True	
599,	1,	Regular
601,	1,	True	
607,	1,	True	
613,	1,	Regular
617,	1,	Regular
619,	1,	True	
631,	1,	Regular
641,	1,	Regular
643,	1,	True	
647,	1,	True	
653,	1,	Regular
659,	1,	Regular
661,	1,	True	
673,	1,	Regular
677,	1,	True	
683,	1,	Regular
691,	1,	True	
701,	1,	Regular
709,	1,	Regular
719,	1,	True	
727,	1,	True	
733,	1,	True	
739,	1,	Regular
743,	1,	Regular
751,	1,	Regular
757,	1,	Regular
761,	1,	True	
769,	1,	True	
773,	1,	True	
787,	1,	True	
797,	1,	True	
809,	1,	Regular
811,	1,	True	
821,	1,	Regular
823,	1,	Regular
827,	1,	Regular
829,	1,	True	
839,	1,	True	
853,	1,	True	
857,	1,	True	
859,	1,	True	
863,	1,	Regular
877,	1,	Regular
881,	1,	True	
883,	1,	Regular
887,	1,	True	
907,	1,	Regular
911,	1,	Regular
919,	1,	Regular
929,	1,	True	
937,	1,	True	
941,	1,	True	
947,	1,	Regular
953,	1,	Regular
967,	1,	Regular
971,	1,	True	
977,	1,	Regular
983,	1,	True	
991,	1,	Regular
997,	1,	True	
1009,	1,	Regular
1013,	1,	True	
1019,	1,	Regular
1021,	1,	True	
1031,	1,	Regular
1033,	1,	Regular
1039,	1,	True	
1049,	1,	True	
1051,	1,	Regular
1061,	1,	Regular
1063,	1,	True	
1069,	1,	True	
1087,	1,	Regular
1091,	1,	True	
1093,	1,	Regular
1097,	1,	True	
1103,	1,	Regular
1109,	1,	True	
1117,	1,	Regular
1123,	1,	True	
1129,	1,	Regular
1151,	1,	True	
1153,	1,	True	
1163,	1,	Regular
1171,	1,	Regular
1181,	1,	True	
1187,	1,	Regular
1193,	1,	True	
1201,	1,	Regular
1213,	1,	Regular
1217,	1,	True	
1223,	1,	True	
1229,	1,	Regular
1231,	1,	True	
1237,	1,	True	
1249,	1,	True	
1259,	1,	True	
1277,	1,	True	
1279,	1,	True	
1283,	1,	Regular
1289,	1,	Regular
1291,	1,	True	
1297,	1,	Regular
1301,	1,	True	
1303,	1,	Regular
1307,	1,	True	
1319,	1,	True	
1321,	1,	True	
1327,	1,	Regular
1361,	1,	True	
1367,	1,	Regular
1373,	1,	Regular
1381,	1,	Regular
1399,	1,	True	
1409,	1,	Regular
1423,	1,	Regular
1427,	1,	True	
1429,	1,	Regular
1433,	1,	True	
1439,	1,	Regular
1447,	1,	True	
1451,	1,	Regular
1453,	1,	Regular
1459,	1,	True	
1471,	1,	Regular
1481,	1,	Regular
1483,	1,	True	
1487,	1,	True	
1489,	1,	True	
1493,	1,	Regular
1499,	1,	Regular
1511,	1,	True	
1523,	1,	Regular
1531,	1,	True	
1543,	1,	True	
1549,	1,	Regular
1553,	1,	True	
1559,	1,	True	
1567,	1,	True	
1571,	1,	True	
1579,	1,	Regular
1583,	1,	Regular
1597,	1,	Regular
1601,	1,	True	
1607,	1,	Regular
1609,	1,	True	
1613,	1,	True	
1619,	1,	Regular
1621,	1,	Regular
1627,	1,	True	
1637,	1,	True	
1657,	1,	True	
1663,	1,	Regular
1667,	1,	Regular
1669,	1,	True	
1693,	1,	True	
1697,	1,	True	
1699,	1,	True	
1709,	1,	Regular
1721,	1,	True	
1723,	1,	Regular
1733,	1,	Regular
1741,	1,	True	
1747,	1,	Regular
1753,	1,	True	
1759,	1,	Regular
1777,	1,	True	
1783,	1,	True	
1787,	1,	Regular
1789,	1,	Regular
1801,	1,	Regular
1811,	1,	True	
1823,	1,	True	
1831,	1,	Regular
1847,	1,	True	
1861,	1,	True	
1867,	1,	True	
1871,	1,	Regular
1873,	1,	Regular
1877,	1,	Regular
1879,	1,	True	
1889,	1,	True	
1901,	1,	Regular
1907,	1,	True	
1913,	1,	Regular
1931,	1,	True	
1933,	1,	Regular
1949,	1,	True	
1951,	1,	True	
1973,	1,	True	
1979,	1,	True	
1987,	1,	True	
1993,	1,	True	
1997,	1,	Regular
1999,	1,	Regular
2003,	1,	Regular
2011,	1,	Regular
2017,	1,	Regular
2027,	1,	Regular
2029,	1,	True	
2039,	1,	Regular
2053,	1,	Regular
2063,	1,	True	
2069,	1,	Regular
2081,	1,	Regular
2083,	1,	Regular
2087,	1,	Regular
2089,	1,	True	
2099,	1,	True	
2111,	1,	Regular
2113,	1,	True	
2129,	1,	Regular
2131,	1,	True	
2137,	1,	Regular
2141,	1,	True	
2143,	1,	Regular
2153,	1,	Regular
2161,	1,	True	
2179,	1,	Regular
2203,	1,	True	
2207,	1,	Regular
2213,	1,	Regular
2221,	1,	Regular
2237,	1,	Regular
2239,	1,	True	
2243,	1,	True	
2251,	1,	Regular
2267,	1,	True	
2269,	1,	Regular
2273,	1,	True	
2281,	1,	True	
2287,	1,	True	
2293,	1,	Regular
2297,	1,	Regular
2309,	1,	True	
2311,	1,	Regular
2333,	1,	Regular
2339,	1,	Regular
2341,	1,	True	
2347,	1,	Regular
2351,	1,	True	
2357,	1,	True	
2371,	1,	True	
2377,	1,	Regular
2381,	1,	Regular
2383,	1,	True	
2389,	1,	Regular
2393,	1,	True	
2399,	1,	True	
2411,	1,	True	
2417,	1,	Regular
2423,	1,	Regular
2437,	1,	Regular
2441,	1,	True	
2447,	1,	Regular
2459,	1,	Regular
2467,	1,	True	
2473,	1,	Regular
2477,	1,	True	
2503,	1,	Regular
2521,	1,	Regular
2531,	1,	Regular
2539,	1,	True	
2543,	1,	Regular
2549,	1,	Regular
2551,	1,	True	
2557,	1,	Regular
2579,	1,	True	
2591,	1,	Regular
2593,	1,	True	
2609,	1,	True	
2617,	1,	True	
2621,	1,	True	
2633,	1,	Regular
2647,	1,	Regular
2657,	1,	Regular
2659,	1,	True	
2663,	1,	True	
2671,	1,	Regular
2677,	1,	True	
2683,	1,	Regular
2687,	1,	True	
2689,	1,	Regular
2693,	1,	True	
2699,	1,	Regular
2707,	1,	True	
2711,	1,	Regular
2713,	1,	Regular
2719,	1,	True	
2729,	1,	True	
2731,	1,	Regular
2741,	1,	Regular
2749,	1,	True	
2753,	1,	Regular
2767,	1,	Regular
2777,	1,	True	
2789,	1,	True	
2791,	1,	True	
2797,	1,	Regular
2801,	1,	Regular
2803,	1,	True	
2819,	1,	True	
2833,	1,	True	
2837,	1,	Regular
2843,	1,	Regular
2851,	1,	Regular
2857,	1,	Regular
2861,	1,	True	
2879,	1,	Regular
2887,	1,	True	
2897,	1,	True	
2903,	1,	True	
2909,	1,	Regular
2917,	1,	True	
2927,	1,	Regular
2939,	1,	True	
2953,	1,	True	
2957,	1,	True	
2963,	1,	Regular
2969,	1,	Regular
2971,	1,	True	
2999,	1,	True	
3001,	1,	True	
3011,	1,	Regular
3019,	1,	Regular
3023,	1,	True	
3037,	1,	True	
3041,	1,	True	
3049,	1,	Regular
3061,	1,	Regular
3067,	1,	Regular
3079,	1,	True	
3083,	1,	True	
3089,	1,	Regular
3109,	1,	Regular
3119,	1,	Regular
3121,	1,	True	
3137,	1,	Regular
3163,	1,	True	
3167,	1,	True	
3169,	1,	True	
3181,	1,	True	
3187,	1,	Regular
3191,	1,	True	
3203,	1,	Regular
3209,	1,	True	
3217,	1,	Regular
3221,	1,	Regular
3229,	1,	Regular
3251,	1,	True	
3253,	1,	True	
3257,	1,	Regular
3259,	1,	Regular
3271,	1,	Regular
3299,	1,	Regular
3301,	1,	Regular
3307,	1,	True	
3313,	1,	Regular
3319,	1,	Regular
3323,	1,	True	
3329,	1,	Regular
3331,	1,	True	
3343,	1,	Regular
3347,	1,	Regular
3359,	1,	True	
3361,	1,	Regular
3371,	1,	Regular
3373,	1,	True	
3389,	1,	Regular
3391,	1,	True	
3407,	1,	True	
3413,	1,	Regular
3433,	1,	True	
3449,	1,	True	
3457,	1,	True	
3461,	1,	True	
3463,	1,	True	
3467,	1,	Regular
3469,	1,	Regular
3491,	1,	True	
3499,	1,	True	
3511,	1,	Regular
3517,	1,	True	
3527,	1,	True	
3529,	1,	Regular
3533,	1,	True	
3539,	1,	Regular
3541,	1,	True	
3547,	1,	True	
3557,	1,	Regular
3559,	1,	True	
3571,	1,	Regular
3581,	1,	Regular
3583,	1,	True	
3593,	1,	Regular
3607,	1,	Regular
3613,	1,	Regular
3617,	1,	True	
3623,	1,	Regular
3631,	1,	True	
3637,	1,	Regular
3643,	1,	True	
3659,	1,	True	
3671,	1,	True	
3673,	1,	True	
3677,	1,	Regular
3691,	1,	Regular
3697,	1,	Regular
3701,	1,	True	
3709,	1,	True	
3719,	1,	Regular
3727,	1,	True	
3733,	1,	Regular
3739,	1,	Regular
3761,	1,	Regular
3767,	1,	Regular
3769,	1,	True	
3779,	1,	True	
3793,	1,	True	
3797,	1,	True	
3803,	1,	Regular
3821,	1,	True	
3823,	1,	Regular
3833,	1,	Regular
3847,	1,	Regular
3851,	1,	Regular
3853,	1,	True	
