p,	r,	result
35053,	1,	Regular
35059,	1,	Regular
35069,	1,	Regular
35081,	1,	Regular
35083,	1,	Regular
35089,	1,	Regular
35099,	1,	Regular
35107,	1,	Regular
35111,	1,	Regular
35117,	1,	Regular
35129,	1,	Regular
35141,	1,	Regular
35149,	1,	Regular
35153,	1,	Regular
35159,	1,	Regular
35171,	1,	Regular
35201,	1,	Regular
35221,	1,	Regular
35227,	1,	Regular
35251,	1,	Regular
35257,	1,	Regular
35267,	1,	Regular
35279,	1,	Regular
35281,	1,	Regular
35291,	1,	Regular
35311,	1,	Regular
35317,	1,	Regular
35323,	1,	Regular
35327,	1,	Regular
35339,	1,	Regular
35353,	1,	Regular
35363,	1,	Regular
35381,	1,	Regular
35393,	1,	Regular
35401,	1,	Regular
35407,	1,	Regular
35419,	1,	Regular
35423,	1,	Regular
35437,	1,	Regular
35447,	1,	Regular
35449,	1,	Regular
35461,	1,	Regular
35491,	1,	Regular
35507,	1,	Regular
35509,	1,	Regular
35521,	1,	Regular
35527,	1,	Regular
35531,	1,	Regular
35533,	1,	Regular
35537,	1,	Regular
35543,	1,	Regular
35569,	1,	Regular
35573,	1,	Regular
35591,	1,	Regular
35593,	1,	Regular
35597,	1,	Regular
35603,	1,	Regular
35617,	1,	Regular
35671,	1,	Regular
35677,	1,	Regular
35729,	1,	Regular
35731,	1,	Regular
35747,	1,	Regular
35753,	1,	Regular
35759,	1,	Regular
35771,	1,	Regular
35797,	1,	Regular
35801,	1,	Regular
35803,	1,	Regular
35809,	1,	Regular
35831,	1,	Regular
35837,	1,	Regular
35839,	1,	Regular
35851,	1,	Regular
35863,	1,	Regular
35869,	1,	Regular
35879,	1,	Regular
35897,	1,	Regular
35899,	1,	Regular
35911,	1,	Regular
35923,	1,	Regular
35933,	1,	Regular
35951,	1,	Regular
35963,	1,	Regular
35969,	1,	Regular
35977,	1,	Regular
35983,	1,	Regular
35993,	1,	Regular
35999,	1,	Regular
36007,	1,	Regular
36011,	1,	Regular
36013,	1,	Regular
36017,	1,	Regular
36037,	1,	Regular
36061,	1,	Regular
36067,	1,	Regular
36073,	1,	Regular
36083,	1,	Regular
36097,	1,	Regular
36107,	1,	Regular
36109,	1,	Regular
36131,	1,	Regular
36137,	1,	Regular
36151,	1,	Regular
36161,	1,	Regular
36187,	1,	Regular
36191,	1,	Regular
36209,	1,	Regular
36217,	1,	Regular
36229,	1,	Regular
36241,	1,	Regular
36251,	1,	Regular
36263,	1,	Regular
36269,	1,	Regular
36277,	1,	Regular
36293,	1,	Regular
36299,	1,	Regular
36307,	1,	Regular
36313,	1,	Regular
36319,	1,	Regular
36341,	1,	Regular
36343,	1,	Regular
36353,	1,	Regular
36373,	1,	Regular
36383,	1,	Regular
36389,	1,	Regular
36433,	1,	Regular
36451,	1,	Regular
36457,	1,	Regular
36467,	1,	Regular
36469,	1,	Regular
36473,	1,	Regular
36479,	1,	Regular
36493,	1,	Regular
36497,	1,	Regular
36523,	1,	Regular
36527,	1,	Regular
36529,	1,	Regular
36541,	1,	Regular
36551,	1,	Regular
36559,	1,	Regular
36563,	1,	Regular
36571,	1,	Regular
36583,	1,	Regular
36587,	1,	Regular
36599,	1,	Regular
36607,	1,	Regular
36629,	1,	Regular
36637,	1,	Regular
36643,	1,	Regular
36653,	1,	Regular
36671,	1,	Regular
36677,	1,	Regular
36683,	1,	Regular
36691,	1,	Regular
36697,	1,	Regular
36709,	1,	Regular
36713,	1,	Regular
36721,	1,	Regular
36739,	1,	Regular
36749,	1,	Regular
36761,	1,	Regular
36767,	1,	Regular
36779,	1,	Regular
36781,	1,	Regular
36787,	1,	Regular
36791,	1,	Regular
36793,	1,	Regular
36809,	1,	Regular
36821,	1,	Regular
36833,	1,	Regular
36847,	1,	Regular
36857,	1,	Regular
36871,	1,	Regular
36877,	1,	Regular
36887,	1,	Regular
36899,	1,	Regular
36901,	1,	Regular
36913,	1,	Regular
36919,	1,	Regular
36923,	1,	Regular
36929,	1,	Regular
36931,	1,	Regular
36943,	1,	Regular
36947,	1,	Regular
36973,	1,	Regular
36979,	1,	Regular
36997,	1,	Regular
37003,	1,	Regular
37013,	1,	Regular
37019,	1,	Regular
37021,	1,	Regular
37039,	1,	Regular
37049,	1,	Regular
37057,	1,	Regular
37061,	1,	Regular
37087,	1,	Regular
37097,	1,	Regular
37117,	1,	Regular
37123,	1,	Regular
37139,	1,	Regular
37159,	1,	Regular
37171,	1,	Regular
37181,	1,	Regular
37189,	1,	Regular
37199,	1,	Regular
37201,	1,	Regular
37217,	1,	Regular
37223,	1,	Regular
37243,	1,	Regular
37253,	1,	Regular
37273,	1,	Regular
37277,	1,	Regular
37307,	1,	Regular
37309,	1,	Regular
37313,	1,	Regular
37321,	1,	Regular
37337,	1,	Regular
37339,	1,	Regular
37357,	1,	Regular
37361,	1,	Regular
37363,	1,	Regular
37369,	1,	Regular
37379,	1,	Regular
37397,	1,	Regular
37409,	1,	Regular
37423,	1,	Regular
37441,	1,	Regular
37447,	1,	Regular
37463,	1,	Regular
37483,	1,	Regular
37489,	1,	Regular
37493,	1,	Regular
37501,	1,	Regular
37507,	1,	Regular
37511,	1,	Regular
37517,	1,	Regular
37529,	1,	Regular
37537,	1,	Regular
37547,	1,	Regular
37549,	1,	Regular
37561,	1,	Regular
37567,	1,	Regular
37571,	1,	Regular
37573,	1,	Regular
37579,	1,	Regular
37589,	1,	Regular
37591,	1,	Regular
37607,	1,	Regular
37619,	1,	Regular
37633,	1,	Regular
37643,	1,	Regular
37649,	1,	Regular
37657,	1,	Regular
37663,	1,	Regular
37691,	1,	Regular
37693,	1,	Regular
37699,	1,	Regular
37717,	1,	Regular
37747,	1,	Regular
37781,	1,	Regular
37783,	1,	Regular
37799,	1,	Regular
37811,	1,	Regular
37813,	1,	Regular
37831,	1,	Regular
37847,	1,	Regular
37853,	1,	Regular
37861,	1,	Regular
37871,	1,	Regular
37879,	1,	Regular
37889,	1,	Regular
37897,	1,	Regular
37907,	1,	Regular
37951,	1,	Regular
37957,	1,	Regular
37963,	1,	Regular
37967,	1,	Regular
37987,	1,	Regular
37991,	1,	Regular
37993,	1,	Regular
37997,	1,	Regular
38011,	1,	Regular
38039,	1,	Regular
38047,	1,	Regular
38053,	1,	Regular
38069,	1,	Regular
38083,	1,	Regular
38113,	1,	Regular
38119,	1,	Regular
38149,	1,	Regular
38153,	1,	Regular
38167,	1,	Regular
38177,	1,	Regular
38183,	1,	Regular
38189,	1,	Regular
38197,	1,	Regular
38201,	1,	Regular
38219,	1,	Regular
38231,	1,	Regular
38237,	1,	Regular
38239,	1,	Regular
38261,	1,	Regular
38273,	1,	Regular
38281,	1,	Regular
38287,	1,	Regular
38299,	1,	Regular
38303,	1,	Regular
38317,	1,	Regular
38321,	1,	Regular
38327,	1,	Regular
38329,	1,	Regular
38333,	1,	Regular
38351,	1,	Regular
38371,	1,	Regular
38377,	1,	Regular
38393,	1,	Regular
38431,	1,	Regular
38447,	1,	Regular
38449,	1,	Regular
38453,	1,	Regular
38459,	1,	Regular
38461,	1,	Regular
38501,	1,	Regular
38543,	1,	Regular
38557,	1,	Regular
38561,	1,	Regular
38567,	1,	Regular
38569,	1,	Regular
38593,	1,	Regular
38603,	1,	Regular
38609,	1,	Regular
38611,	1,	Regular
38629,	1,	Regular
38639,	1,	Regular
38651,	1,	Regular
38653,	1,	Regular
38669,	1,	Regular
38671,	1,	Regular
38677,	1,	Regular
38693,	1,	Regular
38699,	1,	Regular
38707,	1,	Regular
38711,	1,	Regular
38713,	1,	Regular
38723,	1,	Regular
38729,	1,	Regular
38737,	1,	Regular
38747,	1,	Regular
38749,	1,	Regular
38767,	1,	Regular
38783,	1,	Regular
38791,	1,	Regular
38803,	1,	Regular
38821,	1,	Regular
38833,	1,	Regular
38839,	1,	Regular
38851,	1,	Regular
38861,	1,	Regular
38867,	1,	Regular
38873,	1,	Regular
38891,	1,	Regular
38903,	1,	Regular
38917,	1,	Regular
38921,	1,	Regular
38923,	1,	Regular
38933,	1,	Regular
38953,	1,	Regular
38959,	1,	Regular
38971,	1,	Regular
38977,	1,	Regular
38993,	1,	Regular
39019,	1,	Regular
39023,	1,	Regular
39041,	1,	Regular
39043,	1,	Regular
39047,	1,	Regular
39079,	1,	Regular
39089,	1,	Regular
39097,	1,	Regular
39103,	1,	Regular
39107,	1,	Regular
39113,	1,	Regular
39119,	1,	Regular
39133,	1,	Regular
39139,	1,	Regular
39157,	1,	Regular
39161,	1,	Regular
39163,	1,	Regular
39181,	1,	Regular
39191,	1,	Regular
39199,	1,	Regular
39209,	1,	Regular
39217,	1,	Regular
39227,	1,	Regular
39229,	1,	Regular
39233,	1,	Regular
39239,	1,	Regular
39241,	1,	Regular
39251,	1,	Regular
39293,	1,	Regular
39301,	1,	Regular
39313,	1,	Regular
39317,	1,	Regular
39323,	1,	Regular
39341,	1,	Regular
39343,	1,	Regular
39359,	1,	Regular
39367,	1,	Regular
39371,	1,	Regular
39373,	1,	Regular
39383,	1,	Regular
39397,	1,	Regular
39409,	1,	Regular
39419,	1,	Regular
39439,	1,	Regular
39443,	1,	Regular
39451,	1,	Regular
39461,	1,	Regular
39499,	1,	Regular
39503,	1,	Regular
39509,	1,	Regular
39511,	1,	Regular
39521,	1,	Regular
39541,	1,	Regular
39551,	1,	Regular
39563,	1,	Regular
39569,	1,	Regular
39581,	1,	Regular
39607,	1,	Regular
39619,	1,	Regular
39623,	1,	Regular
39631,	1,	Regular
39659,	1,	Regular
39667,	1,	Regular
39671,	1,	Regular
39679,	1,	Regular
39703,	1,	Regular
39709,	1,	Regular
39719,	1,	Regular
39727,	1,	Regular
39733,	1,	Regular
39749,	1,	Regular
39761,	1,	Regular
39769,	1,	Regular
39779,	1,	Regular
39791,	1,	Regular
39799,	1,	Regular
39821,	1,	Regular
39827,	1,	Regular
39829,	1,	Regular
39839,	1,	Regular
39841,	1,	Regular
39847,	1,	Regular
39857,	1,	Regular
39863,	1,	Regular
39869,	1,	Regular
39877,	1,	Regular
39883,	1,	Regular
39887,	1,	Regular
39901,	1,	Regular
39929,	1,	Regular
39937,	1,	Regular
39953,	1,	Regular
39971,	1,	Regular
39979,	1,	Regular
39983,	1,	Regular
39989,	1,	Regular
40009,	1,	Regular
40013,	1,	Regular
40031,	1,	Regular
40037,	1,	Regular
40039,	1,	Regular
40063,	1,	Regular
40087,	1,	Regular
40093,	1,	Regular
40099,	1,	Regular
40111,	1,	Regular
40123,	1,	Regular
40127,	1,	Regular
40129,	1,	Regular
40151,	1,	Regular
40153,	1,	Regular
40163,	1,	Regular
40169,	1,	Regular
40177,	1,	Regular
40189,	1,	Regular
40193,	1,	Regular
40213,	1,	Regular
40231,	1,	Regular
40237,	1,	Regular
40241,	1,	Regular
40253,	1,	Regular
40277,	1,	Regular
40283,	1,	Regular
40289,	1,	Regular
40343,	1,	Regular
40351,	1,	Regular
40357,	1,	Regular
40361,	1,	Regular
40387,	1,	Regular
40423,	1,	Regular
40427,	1,	Regular
40429,	1,	Regular
40433,	1,	Regular
40459,	1,	Regular
40471,	1,	Regular
40483,	1,	Regular
40487,	1,	Regular
40493,	1,	Regular
40499,	1,	Regular
40507,	1,	Regular
40519,	1,	Regular
40529,	1,	Regular
40531,	1,	Regular
40543,	1,	Regular
40559,	1,	Regular
40577,	1,	Regular
40583,	1,	Regular
40591,	1,	Regular
40597,	1,	Regular
40609,	1,	Regular
40627,	1,	Regular
40637,	1,	Regular
40639,	1,	Regular
40693,	1,	Regular
40697,	1,	Regular
40699,	1,	Regular
40709,	1,	Regular
40739,	1,	Regular
40751,	1,	Regular
40759,	1,	Regular
40763,	1,	Regular
40771,	1,	Regular
40787,	1,	Regular
40801,	1,	Regular
40813,	1,	Regular
40819,	1,	Regular
40823,	1,	Regular
40829,	1,	Regular
40841,	1,	Regular
40847,	1,	Regular
40849,	1,	Regular
40853,	1,	Regular
40867,	1,	Regular
40879,	1,	Regular
40883,	1,	Regular
40897,	1,	Regular
40903,	1,	Regular
40927,	1,	Regular
40933,	1,	Regular
40939,	1,	Regular
40949,	1,	Regular
40961,	1,	Regular
40973,	1,	Regular
40993,	1,	Regular
41011,	1,	Regular
41017,	1,	Regular
41023,	1,	Regular
41039,	1,	Regular
41047,	1,	Regular
41051,	1,	Regular
41057,	1,	Regular
41077,	1,	Regular
41081,	1,	Regular
41113,	1,	Regular
41117,	1,	Regular
41131,	1,	Regular
41141,	1,	Regular
41143,	1,	Regular
41149,	1,	Regular
41161,	1,	Regular
41177,	1,	Regular
41179,	1,	Regular
41183,	1,	Regular
41189,	1,	Regular
41201,	1,	Regular
41203,	1,	Regular
41213,	1,	Regular
41221,	1,	Regular
41227,	1,	Regular
41231,	1,	Regular
41233,	1,	Regular
41243,	1,	Regular
41257,	1,	Regular
41263,	1,	Regular
41269,	1,	Regular
41281,	1,	Regular
41299,	1,	Regular
41333,	1,	Regular
41341,	1,	Regular
41351,	1,	Regular
41357,	1,	Regular
41381,	1,	Regular
41387,	1,	Regular
41389,	1,	Regular
41399,	1,	Regular
41411,	1,	Regular
41413,	1,	Regular
41443,	1,	Regular
41453,	1,	Regular
41467,	1,	Regular
41479,	1,	Regular
41491,	1,	Regular
41507,	1,	Regular
41513,	1,	Regular
41519,	1,	Regular
41521,	1,	Regular
41539,	1,	Regular
41543,	1,	Regular
41549,	1,	Regular
41579,	1,	Regular
41593,	1,	Regular
41597,	1,	Regular
41603,	1,	Regular
41609,	1,	Regular
41611,	1,	Regular
41617,	1,	Regular
41621,	1,	Regular
41627,	1,	Regular
41641,	1,	Regular
41647,	1,	Regular
41651,	1,	Regular
41659,	1,	Regular
41669,	1,	Regular
41681,	1,	Regular
41687,	1,	Regular
41719,	1,	Regular
41729,	1,	Regular
41737,	1,	Regular
41759,	1,	Regular
41761,	1,	Regular
41771,	1,	Regular
41777,	1,	Regular
41801,	1,	Regular
41809,	1,	Regular
41813,	1,	Regular
41843,	1,	Regular
41849,	1,	Regular
41851,	1,	Regular
41863,	1,	Regular
41879,	1,	Regular
41887,	1,	Regular
41893,	1,	Regular
41897,	1,	Regular
41903,	1,	Regular
41911,	1,	Regular
41927,	1,	Regular
41941,	1,	Regular
41947,	1,	Regular
41953,	1,	Regular
41957,	1,	Regular
41959,	1,	Regular
41969,	1,	Regular
41981,	1,	Regular
41983,	1,	Regular
41999,	1,	Regular
42013,	1,	Regular
42017,	1,	Regular
42019,	1,	Regular
42023,	1,	Regular
42043,	1,	Regular
42061,	1,	Regular
42071,	1,	Regular
42073,	1,	Regular
42083,	1,	Regular
42089,	1,	Regular
42101,	1,	Regular
42131,	1,	Regular
42139,	1,	Regular
42157,	1,	Regular
42169,	1,	Regular
42179,	1,	Regular
42181,	1,	Regular
42187,	1,	Regular
42193,	1,	Regular
42197,	1,	Regular
42209,	1,	Regular
42221,	1,	Regular
42223,	1,	Regular
42227,	1,	Regular
42239,	1,	Regular
42257,	1,	Regular
42281,	1,	Regular
42283,	1,	Regular
42293,	1,	Regular
42299,	1,	Regular
42307,	1,	Regular
42323,	1,	Regular
42331,	1,	Regular
42337,	1,	Regular
42349,	1,	Regular
42359,	1,	Regular
42373,	1,	Regular
42379,	1,	Regular
42391,	1,	Regular
42397,	1,	Regular
42403,	1,	Regular
42407,	1,	Regular
42409,	1,	Regular
42433,	1,	Regular
42437,	1,	Regular
42443,	1,	Regular
42451,	1,	Regular
42457,	1,	Regular
42461,	1,	Regular
42463,	1,	Regular
42467,	1,	Regular
42473,	1,	Regular
42487,	1,	Regular
42491,	1,	Regular
42499,	1,	Regular
42509,	1,	Regular
42533,	1,	Regular
42557,	1,	Regular
42569,	1,	Regular
42571,	1,	Regular
42577,	1,	Regular
42589,	1,	Regular
42611,	1,	Regular
42641,	1,	Regular
42643,	1,	Regular
42649,	1,	Regular
42667,	1,	Regular
42677,	1,	Regular
42683,	1,	Regular
42689,	1,	Regular
42697,	1,	Regular
42701,	1,	Regular
42703,	1,	Regular
42709,	1,	Regular
42719,	1,	Regular
42727,	1,	Regular
42737,	1,	Regular
42743,	1,	Regular
42751,	1,	Regular
42767,	1,	Regular
42773,	1,	Regular
42787,	1,	Regular
42793,	1,	Regular
42797,	1,	Regular
42821,	1,	Regular
42829,	1,	Regular
42839,	1,	Regular
42841,	1,	Regular
42853,	1,	Regular
42859,	1,	Regular
42863,	1,	Regular
42899,	1,	Regular
42901,	1,	Regular
42923,	1,	Regular
42929,	1,	Regular
42937,	1,	Regular
42943,	1,	Regular
42953,	1,	Regular
42961,	1,	Regular
42967,	1,	Regular
42979,	1,	Regular
42989,	1,	Regular
43003,	1,	Regular
43013,	1,	Regular
43019,	1,	Regular
43037,	1,	Regular
43049,	1,	Regular
43051,	1,	Regular
43063,	1,	Regular
43067,	1,	Regular
43093,	1,	Regular
43103,	1,	Regular
43117,	1,	Regular
43133,	1,	Regular
43151,	1,	Regular
43159,	1,	Regular
43177,	1,	Regular
43189,	1,	Regular
43201,	1,	Regular
43207,	1,	Regular
43223,	1,	Regular
43237,	1,	Regular
43261,	1,	Regular
43271,	1,	Regular
43283,	1,	Regular
43291,	1,	Regular
43313,	1,	Regular
43319,	1,	Regular
43321,	1,	Regular
43331,	1,	Regular
43391,	1,	Regular
43397,	1,	Regular
43399,	1,	Regular
43403,	1,	Regular
43411,	1,	Regular
43427,	1,	Regular
43441,	1,	Regular
43451,	1,	Regular
43457,	1,	Regular
43481,	1,	Regular
43487,	1,	Regular
43499,	1,	Regular
43517,	1,	Regular
43541,	1,	Regular
43543,	1,	Regular
43573,	1,	Regular
43577,	1,	Regular
43579,	1,	Regular
43591,	1,	Regular
43597,	1,	Regular
43607,	1,	Regular
43609,	1,	Regular
43613,	1,	Regular
43627,	1,	Regular
43633,	1,	Regular
43649,	1,	Regular
43651,	1,	Regular
43661,	1,	Regular
43669,	1,	Regular
43691,	1,	Regular
43711,	1,	Regular
43717,	1,	Regular
43721,	1,	Regular
43753,	1,	Regular
43759,	1,	Regular
43777,	1,	Regular
43781,	1,	Regular
43783,	1,	Regular
43787,	1,	Regular
43789,	1,	Regular
43793,	1,	Regular
43801,	1,	Regular
43853,	1,	Regular
43867,	1,	Regular
43889,	1,	Regular
43891,	1,	Regular
43913,	1,	Regular
43933,	1,	Regular
43943,	1,	Regular
43951,	1,	Regular
43961,	1,	Regular
43963,	1,	Regular
43969,	1,	Regular
43973,	1,	Regular
43987,	1,	Regular
43991,	1,	Regular
43997,	1,	Regular
44017,	1,	Regular
44021,	1,	Regular
44027,	1,	Regular
44029,	1,	Regular
44041,	1,	Regular
44053,	1,	Regular
44059,	1,	Regular
44071,	1,	Regular
44087,	1,	Regular
44089,	1,	Regular
44101,	1,	Regular
44111,	1,	Regular
44119,	1,	Regular
44123,	1,	Regular
44129,	1,	Regular
44131,	1,	Regular
44159,	1,	Regular
44171,	1,	Regular
44179,	1,	Regular
44189,	1,	Regular
44201,	1,	Regular
44203,	1,	Regular
44207,	1,	Regular
44221,	1,	Regular
44249,	1,	Regular
44257,	1,	Regular
44263,	1,	Regular
44267,	1,	Regular
44269,	1,	Regular
44273,	1,	Regular
44279,	1,	Regular
44281,	1,	Regular
44293,	1,	Regular
44351,	1,	Regular
44357,	1,	Regular
44371,	1,	Regular
44381,	1,	Regular
44383,	1,	Regular
44389,	1,	Regular
44417,	1,	Regular
44449,	1,	Regular
44453,	1,	Regular
44483,	1,	Regular
44491,	1,	Regular
44497,	1,	Regular
44501,	1,	Regular
44507,	1,	Regular
44519,	1,	Regular
44531,	1,	Regular
44533,	1,	Regular
44537,	1,	Regular
44543,	1,	Regular
44549,	1,	Regular
44563,	1,	Regular
44579,	1,	Regular
44587,	1,	Regular
44617,	1,	Regular
44621,	1,	Regular
44623,	1,	Regular
44633,	1,	Regular
44641,	1,	Regular
44647,	1,	Regular
44651,	1,	Regular
44657,	1,	Regular
44683,	1,	Regular
44687,	1,	Regular
44699,	1,	Regular
44701,	1,	Regular
44711,	1,	Regular
44729,	1,	Regular
44741,	1,	Regular
44753,	1,	Regular
44771,	1,	Regular
44773,	1,	Regular
44777,	1,	Regular
44789,	1,	Regular
44797,	1,	Regular
44809,	1,	Regular
44819,	1,	Regular
44839,	1,	Regular
44843,	1,	Regular
44851,	1,	Regular
44867,	1,	Regular
44879,	1,	Regular
44887,	1,	Regular
44893,	1,	Regular
44909,	1,	Regular
44917,	1,	Regular
44927,	1,	Regular
44939,	1,	Regular
44953,	1,	Regular
44959,	1,	Regular
44963,	1,	Regular
44971,	1,	Regular
44983,	1,	Regular
44987,	1,	Regular
45007,	1,	Regular
45013,	1,	Regular
45053,	1,	Regular
45061,	1,	Regular
45077,	1,	Regular
45083,	1,	Regular
45119,	1,	Regular
45121,	1,	Regular
45127,	1,	Regular
45131,	1,	Regular
45137,	1,	Regular
45139,	1,	Regular
45161,	1,	Regular
45179,	1,	Regular
45181,	1,	Regular
45191,	1,	Regular
45197,	1,	Regular
45233,	1,	Regular
45247,	1,	Regular
45259,	1,	Regular
45263,	1,	Regular
45281,	1,	Regular
45289,	1,	Regular
45293,	1,	Regular
45307,	1,	Regular
45317,	1,	Regular
45319,	1,	Regular
45329,	1,	Regular
45337,	1,	Regular
45341,	1,	Regular
45343,	1,	Regular
45361,	1,	Regular
45377,	1,	Regular
45389,	1,	Regular
45403,	1,	Regular
45413,	1,	Regular
45427,	1,	Regular
45433,	1,	Regular
45439,	1,	Regular
45481,	1,	Regular
45491,	1,	Regular
45497,	1,	Regular
45503,	1,	Regular
45523,	1,	Regular
45533,	1,	Regular
45541,	1,	Regular
45553,	1,	Regular
45557,	1,	Regular
45569,	1,	Regular
45587,	1,	Regular
45589,	1,	Regular
45599,	1,	Regular
45613,	1,	Regular
45631,	1,	Regular
45641,	1,	Regular
45659,	1,	Regular
45667,	1,	Regular
45673,	1,	Regular
45677,	1,	Regular
45691,	1,	Regular
45697,	1,	Regular
45707,	1,	Regular
45737,	1,	Regular
45751,	1,	Regular
45757,	1,	Regular
45763,	1,	Regular
45767,	1,	Regular
45779,	1,	Regular
45817,	1,	Regular
45821,	1,	Regular
45823,	1,	Regular
45827,	1,	Regular
45833,	1,	Regular
45841,	1,	Regular
45853,	1,	Regular
45863,	1,	Regular
45869,	1,	Regular
45887,	1,	Regular
45893,	1,	Regular
45943,	1,	Regular
45949,	1,	Regular
45953,	1,	Regular
45959,	1,	Regular
45971,	1,	Regular
45979,	1,	Regular
45989,	1,	Regular
46021,	1,	Regular
46027,	1,	Regular
46049,	1,	Regular
46051,	1,	Regular
46061,	1,	Regular
46073,	1,	Regular
46091,	1,	Regular
46093,	1,	Regular
46099,	1,	Regular
46103,	1,	Regular
46133,	1,	Regular
46141,	1,	Regular
46147,	1,	Regular
46153,	1,	Regular
46171,	1,	Regular
46181,	1,	Regular
46183,	1,	Regular
46187,	1,	Regular
46199,	1,	Regular
46219,	1,	Regular
46229,	1,	Regular
46237,	1,	Regular
46261,	1,	Regular
46271,	1,	Regular
46273,	1,	Regular
46279,	1,	Regular
46301,	1,	Regular
46307,	1,	Regular
46309,	1,	Regular
46327,	1,	Regular
46337,	1,	Regular
46349,	1,	Regular
46351,	1,	Regular
46381,	1,	Regular
46399,	1,	Regular
46411,	1,	Regular
46439,	1,	Regular
46441,	1,	Regular
46447,	1,	Regular
46451,	1,	Regular
46457,	1,	Regular
46471,	1,	Regular
46477,	1,	Regular
46489,	1,	Regular
46499,	1,	Regular
46507,	1,	Regular
46511,	1,	Regular
46523,	1,	Regular
46549,	1,	Regular
46559,	1,	Regular
46567,	1,	Regular
46573,	1,	Regular
46589,	1,	Regular
46591,	1,	Regular
46601,	1,	Regular
46619,	1,	Regular
46633,	1,	Regular
46639,	1,	Regular
46643,	1,	Regular
46649,	1,	Regular
46663,	1,	Regular
46679,	1,	Regular
46681,	1,	Regular
46687,	1,	Regular
46691,	1,	Regular
46703,	1,	Regular
46723,	1,	Regular
46727,	1,	Regular
46747,	1,	Regular
46751,	1,	Regular
46757,	1,	Regular
46769,	1,	Regular
46771,	1,	Regular
46807,	1,	Regular
46811,	1,	Regular
46817,	1,	Regular
46819,	1,	Regular
46829,	1,	Regular
46831,	1,	Regular
46853,	1,	Regular
46861,	1,	Regular
46867,	1,	Regular
46877,	1,	Regular
46889,	1,	Regular
46901,	1,	Regular
46919,	1,	Regular
46933,	1,	Regular
46957,	1,	Regular
46993,	1,	Regular
46997,	1,	Regular
47017,	1,	Regular
47041,	1,	Regular
47051,	1,	Regular
47057,	1,	Regular
47059,	1,	Regular
47087,	1,	Regular
47093,	1,	Regular
47111,	1,	Regular
47119,	1,	Regular
47123,	1,	Regular
47129,	1,	Regular
47137,	1,	Regular
47143,	1,	Regular
47147,	1,	Regular
47149,	1,	Regular
47161,	1,	Regular
47189,	1,	Regular
47207,	1,	Regular
47221,	1,	Regular
47237,	1,	Regular
47251,	1,	Regular
47269,	1,	Regular
47279,	1,	Regular
47287,	1,	Regular
47293,	1,	Regular
47297,	1,	Regular
47303,	1,	Regular
47309,	1,	Regular
47317,	1,	Regular
47339,	1,	Regular
47351,	1,	Regular
47353,	1,	Regular
47363,	1,	Regular
47381,	1,	Regular
47387,	1,	Regular
47389,	1,	Regular
47407,	1,	Regular
47417,	1,	Regular
47419,	1,	Regular
47431,	1,	Regular
47441,	1,	Regular
47459,	1,	Regular
47491,	1,	Regular
47497,	1,	Regular
47501,	1,	Regular
47507,	1,	Regular
47513,	1,	Regular
47521,	1,	Regular
47527,	1,	Regular
47533,	1,	Regular
47543,	1,	Regular
47563,	1,	Regular
47569,	1,	Regular
47581,	1,	Regular
47591,	1,	Regular
47599,	1,	Regular
47609,	1,	Regular
47623,	1,	Regular
47629,	1,	Regular
47639,	1,	Regular
47653,	1,	Regular
47657,	1,	Regular
47659,	1,	Regular
47681,	1,	Regular
47699,	1,	Regular
47701,	1,	Regular
47711,	1,	Regular
47713,	1,	Regular
47717,	1,	Regular
47737,	1,	Regular
47741,	1,	Regular
47743,	1,	Regular
47777,	1,	Regular
47779,	1,	Regular
47791,	1,	Regular
47797,	1,	Regular
47807,	1,	Regular
47809,	1,	Regular
47819,	1,	Regular
47837,	1,	Regular
47843,	1,	Regular
47857,	1,	Regular
47869,	1,	Regular
47881,	1,	Regular
47903,	1,	Regular
47911,	1,	Regular
47917,	1,	Regular
47933,	1,	Regular
47939,	1,	Regular
47947,	1,	Regular
47951,	1,	Regular
47963,	1,	Regular
47969,	1,	Regular
47977,	1,	Regular
47981,	1,	Regular
48017,	1,	Regular
48023,	1,	Regular
48029,	1,	Regular
48049,	1,	Regular
48073,	1,	Regular
48079,	1,	Regular
48091,	1,	Regular
48109,	1,	Regular
48119,	1,	Regular
48121,	1,	Regular
48131,	1,	Regular
48157,	1,	Regular
48163,	1,	Regular
48179,	1,	Regular
48187,	1,	Regular
48193,	1,	Regular
48197,	1,	Regular
48221,	1,	Regular
48239,	1,	Regular
48247,	1,	Regular
48259,	1,	Regular
48271,	1,	Regular
48281,	1,	Regular
48299,	1,	Regular
48311,	1,	Regular
48313,	1,	Regular
48337,	1,	Regular
48341,	1,	Regular
48353,	1,	Regular
48371,	1,	Regular
48383,	1,	Regular
48397,	1,	Regular
48407,	1,	Regular
48409,	1,	Regular
48413,	1,	Regular
48437,	1,	Regular
48449,	1,	Regular
48463,	1,	Regular
48473,	1,	Regular
48479,	1,	Regular
48481,	1,	Regular
48487,	1,	Regular
48491,	1,	Regular
48497,	1,	Regular
48523,	1,	Regular
48527,	1,	Regular
48533,	1,	Regular
48539,	1,	Regular
48541,	1,	Regular
48563,	1,	Regular
48571,	1,	Regular
48589,	1,	Regular
48593,	1,	Regular
48611,	1,	Regular
48619,	1,	Regular
48623,	1,	Regular
48647,	1,	Regular
48649,	1,	Regular
48661,	1,	Regular
48673,	1,	Regular
48677,	1,	Regular
